ID, trksegID, lat, lon, ele, date
635,1,14.572833767160773,-91.133630946278572,1219.089999999999918,2018-08-04T21:00:13Z
636,1,14.572831084951758,-91.133616277948022,1219.089999999999918,2018-08-04T21:00:39Z
637,1,14.5728306658566,-91.133625162765384,1218.6099999999999,2018-08-04T21:01:00Z
638,1,14.572838461026549,-91.133626503869891,1219.089999999999918,2018-08-04T21:01:24Z
639,1,14.572837287560105,-91.133622899651527,1219.089999999999918,2018-08-04T21:01:40Z
640,1,14.572827145457268,-91.133598843589425,1218.6099999999999,2018-08-04T21:01:58Z
641,1,14.572837874293327,-91.133621642366052,1219.089999999999918,2018-08-04T21:02:11Z
642,1,14.572821697220206,-91.13363622687757,1219.569999999999936,2018-08-04T21:02:24Z
643,1,14.572832258418202,-91.133618289604783,1219.089999999999918,2018-08-04T21:02:32Z
644,1,14.572831336408854,-91.133597167208791,1219.089999999999918,2018-08-04T21:02:34Z
645,1,14.572898223996162,-91.133535727858543,1218.130000000000109,2018-08-04T21:02:42Z
646,1,14.572892691940069,-91.133443443104625,1216.690000000000055,2018-08-04T21:02:50Z
647,1,14.572897721081972,-91.133338920772076,1214.759999999999991,2018-08-04T21:02:59Z
648,1,14.572948096320033,-91.133259795606136,1213.319999999999936,2018-08-04T21:03:09Z
649,1,14.572955891489983,-91.133191986009479,1211.400000000000091,2018-08-04T21:03:17Z
650,1,14.572980953380466,-91.13313096575439,1210.440000000000055,2018-08-04T21:03:22Z
651,1,14.573027472943068,-91.132977660745382,1207.549999999999955,2018-08-04T21:03:38Z
652,1,14.573041889816523,-91.132967937737703,1207.549999999999955,2018-08-04T21:03:40Z
653,1,14.573079440742731,-91.132861906662583,1208.029999999999973,2018-08-04T21:03:54Z
654,1,14.573065526783466,-91.132795941084623,1208.029999999999973,2018-08-04T21:04:04Z
655,1,14.573066784068942,-91.13277574069798,1208.029999999999973,2018-08-04T21:04:06Z
656,1,14.573074746876955,-91.132686557248235,1208.029999999999973,2018-08-04T21:04:21Z
657,1,14.573103245347738,-91.13266484811902,1208.029999999999973,2018-08-04T21:04:33Z
658,1,14.573139119893312,-91.132641546428204,1207.549999999999955,2018-08-04T21:04:50Z
659,1,14.573114644736052,-91.132638361304998,1207.069999999999936,2018-08-04T21:05:11Z
660,1,14.57311699166894,-91.132649760693312,1207.069999999999936,2018-08-04T21:05:33Z
661,1,14.573105676099658,-91.132658142596483,1207.549999999999955,2018-08-04T21:05:42Z
662,1,14.573062928393483,-91.13270633853972,1208.509999999999991,2018-08-04T21:05:54Z
663,1,14.573062509298325,-91.132699130102992,1208.029999999999973,2018-08-04T21:06:11Z
664,1,14.573061671108007,-91.132697118446231,1208.029999999999973,2018-08-04T21:06:25Z
665,1,14.573072902858257,-91.132692508399487,1208.509999999999991,2018-08-04T21:06:45Z
666,1,14.573071813210845,-91.132692340761423,1208.509999999999991,2018-08-04T21:07:06Z
667,1,14.573062341660261,-91.1327039077878,1209,2018-08-04T21:07:26Z
668,1,14.573064688593149,-91.132695190608501,1208.509999999999991,2018-08-04T21:07:40Z
669,1,14.573083883151412,-91.132664931938052,1208.509999999999991,2018-08-04T21:07:56Z
670,1,14.573078099638224,-91.132662920281291,1208.509999999999991,2018-08-04T21:08:15Z
671,1,14.573067286983132,-91.132673313841224,1209,2018-08-04T21:08:26Z
672,1,14.573062257841229,-91.132720839232206,1209,2018-08-04T21:08:41Z
673,1,14.573084302246571,-91.13271220587194,1209,2018-08-04T21:08:59Z
674,1,14.573073070496321,-91.132715810090303,1209,2018-08-04T21:09:18Z
675,1,14.573071813210845,-91.13269611261785,1209,2018-08-04T21:09:38Z
676,1,14.573066951707006,-91.132711870595813,1209.480000000000018,2018-08-04T21:09:55Z
677,1,14.573078518733382,-91.132707679644227,1208.509999999999991,2018-08-04T21:10:19Z
678,1,14.573072316125035,-91.132728802040219,1207.549999999999955,2018-08-04T21:10:55Z
679,1,14.57306963391602,-91.132724778726697,1208.029999999999973,2018-08-04T21:11:32Z
680,1,14.573074076324701,-91.132687563076615,1208.029999999999973,2018-08-04T21:11:58Z
681,1,14.573085894808173,-91.132662165910006,1208.029999999999973,2018-08-04T21:12:17Z
682,1,14.573060581460595,-91.132685635238886,1208.029999999999973,2018-08-04T21:12:27Z
683,1,14.573073154315352,-91.132717402651906,1208.029999999999973,2018-08-04T21:12:42Z
